Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
1999,2,4,West,10,82,Gonzaga,Stanford,74,2
1999,3,4,West,1,78,Connecticut,Iowa,68,5
1999,3,4,West,6,72,Florida,Gonzaga,73,10
1999,4,4,West,1,67,Connecticut,Gonzaga,62,10
1999,5,0,National,1,68,Duke,Michigan St,62,1
1999,5,0,National,4,58,Ohio St,Connecticut,64,1
1999,6,0,National,1,74,Duke,Connecticut,77,1
2000,1,1,East,1,82,Duke,Lamar,55,16
2000,1,1,East,8,81,Kansas,DePaul,77,9
2000,1,1,East,5,69,Florida,Butler,68,12
2000,1,1,East,4,68,Illinois,Pennsylvania,58,13
2000,1,1,East,6,57,Indiana,Pepperdine,77,11
2000,1,1,East,3,86,Oklahoma St,Hofstra,66,14
2000,1,1,East,7,71,Oregon,Seton Hall,72,10
2000,1,1,East,2,73,Temple,Lafayette,47,15
2000,2,1,East,1,69,Duke,Kansas,64,8
2000,2,1,East,5,93,Florida,Illinois,76,4
2000,2,1,East,11,67,Pepperdine,Oklahoma St,75,3
2000,2,1,East,10,67,Seton Hall,Temple,65,2
2000,3,1,East,1,78,Duke,Florida,87,5
2000,3,1,East,3,68,Oklahoma St,Seton Hall,66,10
2000,4,1,East,5,77,Florida,Oklahoma St,65,3
2000,1,2,Midwest,1,65,Michigan St,Valparaiso,38,16
2000,1,2,Midwest,8,48,Utah,St Louis,45,9
2000,1,2,Midwest,5,85,Kentucky,St Bonaventure,80,12
2000,1,2,Midwest,4,79,Syracuse,Samford,65,13
2000,1,2,Midwest,6,65,UCLA,Ball St,57,11
2000,1,2,Midwest,3,74,Maryland,Iona,59,14
2000,1,2,Midwest,7,72,Auburn,Creighton,69,10
2000,1,2,Midwest,2,88,Iowa St,Central Connecticut St,78,15
2000,2,2,Midwest,1,73,Michigan St,Utah,61,8
2000,2,2,Midwest,5,50,Kentucky,Syracuse,52,4
2000,2,2,Midwest,6,105,UCLA,Maryland,70,3
2000,2,2,Midwest,7,60,Auburn,Iowa St,79,2
2000,3,2,Midwest,1,75,Michigan St,Syracuse,58,4
2000,3,2,Midwest,6,56,UCLA,Iowa St,80,2
2000,4,2,Midwest,1,75,Michigan St,Iowa St,64,2
2000,1,3,South,1,84,Stanford,South Carolina St,65,16
2000,1,3,South,8,84,North Carolina,Missouri,70,9
2000,1,3,South,5,75,Connecticut,Utah St,67,12
2000,1,3,South,4,63,Tennessee,Louisiana Lafayette,58,13
2000,1,3,South,6,75,Miami,Arkansas,71,11
2000,1,3,South,3,87,Ohio St,Appalachian St,61,14
2000,1,3,South,7,89,Tulsa,UNLV,62,10
2000,1,3,South,2,64,Cincinnati,UNC Wilmington,47,15
2000,2,3,South,1,53,Stanford,North Carolina,60,8
2000,2,3,South,5,51,Connecticut,Tennessee,65,4
2000,2,3,South,6,75,Miami,Ohio St,62,3
2000,2,3,South,7,69,Tulsa,Cincinnati,61,2
2000,3,3,South,8,74,North Carolina,Tennessee,69,4
2000,3,3,South,6,71,Miami,Tulsa,80,7
2000,4,3,South,8,59,North Carolina,Tulsa,55,7
2000,1,4,West,1,71,Arizona,Jackson St,47,16
2000,1,4,West,8,66,Wisconsin,Fresno St,56,9
2000,1,4,West,5,77,Texas,Indiana St,61,12
2000,1,4,West,4,64,LSU,Southeast Missouri St,61,13
2000,1,4,West,6,62,Purdue,Dayton,61,11
2000,1,4,West,3,74,Oklahoma,Winthrop,50,14
2000,1,4,West,7,66,Louisville,Gonzaga,77,10
2000,1,4,West,2,61,St Johns,Northern Arizona,56,15
2000,2,4,West,1,59,Arizona,Wisconsin,66,8
2000,2,4,West,5,67,Texas,LSU,72,4
2000,2,4,West,6,66,Purdue,Oklahoma,62,3
2000,2,4,West,10,82,Gonzaga,St Johns,76,2
2000,3,4,West,8,61,Wisconsin,LSU,48,4
2000,3,4,West,6,75,Purdue,Gonzaga,66,10
2000,4,4,West,8,64,Wisconsin,Purdue,60,6
2000,5,0,National,5,71,Florida,North Carolina,59,8
2000,5,0,National,1,53,Michigan St,Wisconsin,41,8
2000,6,0,National,5,76,Florida,Michigan St,89,1
2001,1,1,East,1,95,Duke,Monmouth,52,16
2001,1,1,East,8,68,Georgia,Missouri,70,9
2001,1,1,East,5,68,Ohio St,Utah St,77,12
2001,1,1,East,4,61,UCLA,Hofstra,48,13
2001,1,1,East,6,69,USC,Oklahoma St,54,11
2001,1,1,East,3,68,Boston College,Southern Utah,65,14
2001,1,1,East,7,69,Iowa,Creighton,56,10
2001,1,1,East,2,72,Kentucky,Holy Cross,68,15
2001,2,1,East,1,94,Duke,Missouri,81,9
2001,2,1,East,12,50,Utah St,UCLA,75,4
2001,2,1,East,6,74,USC,Boston College,71,3
2001,2,1,East,7,79,Iowa,Kentucky,92,2
2001,3,1,East,1,76,Duke,UCLA,63,4
2001,3,1,East,6,80,USC,Kentucky,76,2
2001,4,1,East,1,79,Duke,USC,69,6
2001,1,2,Midwest,1,96,Illinois,Northwestern St,54,16
2001,1,2,Midwest,8,63,Tennessee,Charlotte,70,9
2001,1,2,Midwest,5,79,Syracuse,Hawaii,69,12
2001,1,2,Midwest,4,99,Kansas,Cal St Northridge,75,13
2001,1,2,Midwest,6,83,Notre Dame,Xavier,71,11
2001,1,2,Midwest,3,72,Ole Miss,Iona,70,14
2001,1,2,Midwest,7,63,Wake Forest,Butler,79,10
2001,1,2,Midwest,2,101,Arizona,Eastern Illinois,76,15
2001,2,2,Midwest,1,79,Illinois,Charlotte,61,9
2001,2,2,Midwest,5,58,Syracuse,Kansas,87,4
2001,2,2,Midwest,6,56,Notre Dame,Ole Miss,59,3
2001,2,2,Midwest,10,52,Butler,Arizona,73,2
2001,3,2,Midwest,1,80,Illinois,Kansas,64,4
2001,3,2,Midwest,3,56,Ole Miss,Arizona,66,2
2001,4,2,Midwest,1,81,Illinois,Arizona,87,2
2001,1,3,South,1,69,Michigan St,Alabama St,35,16
2001,1,3,South,8,70,California,Fresno St,82,9
2001,1,3,South,5,85,Virginia,Gonzaga,86,12
2001,1,3,South,4,68,Oklahoma,Indiana St,70,13
2001,1,3,South,6,65,Texas,Temple,79,11
2001,1,3,South,3,69,Florida,Western Kentucky,56,14
2001,1,3,South,7,69,Penn St,Providence,59,10
2001,1,3,South,2,70,North Carolina,Princeton,48,15
2001,2,3,South,1,81,Michigan St,Fresno St,65,9
2001,2,3,South,12,85,Gonzaga,Indiana St,68,13
2001,2,3,South,11,75,Temple,Florida,54,3
2001,2,3,South,7,82,Penn St,North Carolina,74,2
2001,3,3,South,1,77,Michigan St,Gonzaga,62,12
2001,3,3,South,11,84,Temple,Penn St,72,7
2001,4,3,South,1,69,Michigan St,Temple,62,11
2001,1,4,West,1,89,Stanford,UNC Greensboro,60,16
2001,1,4,West,8,62,Georgia Tech,St Josephs,66,9
2001,1,4,West,5,84,Cincinnati,BYU,59,12
2001,1,4,West,4,73,Indiana,Kent St,77,13
2001,1,4,West,6,49,Wisconsin,Georgia St,50,11
2001,1,4,West,3,83,Maryland,George Mason,80,14
2001,1,4,West,7,61,Arkansas,Georgetown,63,10
2001,1,4,West,2,57,Iowa St,Hampton,58,15
2001,2,4,West,1,90,Stanford,St Josephs,83,9
2001,2,4,West,5,66,Cincinnati,Kent St,43,13
2001,2,4,West,11,60,Georgia St,Maryland,79,3
2001,2,4,West,10,76,Georgetown,Hampton,57,15
2001,3,4,West,1,78,Stanford,Cincinnati,65,5
2001,3,4,West,3,76,Maryland,Georgetown,66,10
2001,4,4,West,1,73,Stanford,Maryland,87,3
2001,5,0,National,1,95,Duke,Maryland,84,3
2001,5,0,National,2,80,Arizona,Michigan St,61,1
2001,6,0,National,1,82,Duke,Arizona,72,2
2002,1,1,East,1,85,Maryland,Siena,70,16
2002,1,1,East,8,80,Wisconsin,St Johns,70,9
2002,1,1,East,5,69,Marquette,Tulsa,71,12
2002,1,1,East,4,83,Kentucky,Valparaiso,68,13
2002,1,1,East,6,68,Texas Tech,Southern Illinois,76,11
2002,1,1,East,3,85,Georgia,Murray St,68,14
2002,1,1,East,7,69,NC State,Michigan St,58,10
2002,1,1,East,2,78,Connecticut,Hampton,67,15
2002,2,1,East,1,87,Maryland,Wisconsin,57,8
2002,2,1,East,12,82,Tulsa,Kentucky,87,4
2002,2,1,East,11,77,Southern Illinois,Georgia,75,3
2002,2,1,East,7,74,NC State,Connecticut,77,2
2002,3,1,East,1,78,Maryland,Kentucky,68,4
2002,3,1,East,11,59,Southern Illinois,Connecticut,71,2
2002,4,1,East,1,90,Maryland,Connecticut,82,2
2002,1,2,Midwest,1,70,Kansas,Holy Cross,59,16
2002,1,2,Midwest,8,84,Stanford,Western Kentucky,68,9
2002,1,2,Midwest,5,82,Florida,Creighton,83,12
2002,1,2,Midwest,4,93,Illinois,San Diego St,64,13
2002,1,2,Midwest,6,70,Texas,Boston College,57,11
2002,1,2,Midwest,3,70,Mississippi St,McNeese St,58,14
2002,1,2,Midwest,7,83,Wake Forest,Pepperdine,74,10
2002,1,2,Midwest,2,81,Oregon,Montana,62,15
2002,2,2,Midwest,1,86,Kansas,Stanford,63,8
2002,2,2,Midwest,12,60,Creighton,Illinois,72,4
2002,2,2,Midwest,6,68,Texas,Mississippi St,64,3
2002,2,2,Midwest,7,87,Wake Forest,Oregon,92,2
2002,3,2,Midwest,1,73,Kansas,Illinois,69,4
2002,3,2,Midwest,6,70,Texas,Oregon,72,2
2002,4,2,Midwest,1,104,Kansas,Oregon,86,2
2002,1,3,South,1,84,Duke,Winthrop,37,16
2002,1,3,South,8,82,Notre Dame,Charlotte,63,9
2002,1,3,South,5,75,Indiana,Utah,56,12
2002,1,3,South,4,89,USC,UNC Wilmington,93,13
2002,1,3,South,6,82,California,Pennsylvania,75,11
2002,1,3,South,3,71,Pittsburgh,Central Connecticut St,54,14
2002,1,3,South,7,61,Oklahoma St,Kent St,69,10
2002,1,3,South,2,86,Alabama,Florida Atlantic,78,15
2002,2,3,South,1,84,Duke,Notre Dame,77,8
2002,2,3,South,5,76,Indiana,UNC Wilmington,67,13
2002,2,3,South,6,50,California,Pittsburgh,63,3
2002,2,3,South,10,71,Kent St,Alabama,58,2
2002,3,3,South,1,73,Duke,Indiana,74,5
2002,3,3,South,3,73,Pittsburgh,Kent St,78,10
2002,4,3,South,5,81,Indiana,Kent St,69,10
2002,1,4,West,1,90,Cincinnati,Boston University,52,16
2002,1,4,West,8,80,UCLA,Ole Miss,58,9
2002,1,4,West,5,80,Miami,Missouri,93,12
2002,1,4,West,4,69,Ohio St,Davidson,64,13
2002,1,4,West,6,66,Gonzaga,Wyoming,73,11
2002,1,4,West,3,86,Arizona,Santa Barbara,81,14
2002,1,4,West,7,70,Xavier,Hawaii,58,10
2002,1,4,West,2,71,Oklahoma,Illinois Chicago,63,15
2002,2,4,West,1,101,Cincinnati,UCLA,105,8
2002,2,4,West,12,83,Missouri,Ohio St,67,4
2002,2,4,West,11,60,Wyoming,Arizona,68,3
2002,2,4,West,7,65,Xavier,Oklahoma,78,2
2002,3,4,West,8,73,UCLA,Missouri,82,12
2002,3,4,West,3,67,Arizona,Oklahoma,88,2
2002,4,4,West,12,75,Missouri,Oklahoma,81,2
2002,5,0,National,1,97,Maryland,Kansas,88,1
2002,5,0,National,5,73,Indiana,Oklahoma,64,2
2002,6,0,National,1,64,Maryland,Indiana,52,5
2003,1,1,East,1,71,Oklahoma,South Carolina St,54,16
2003,1,1,East,8,76,California,NC State,74,9
2003,1,1,East,5,46,Mississippi St,Butler,47,12
2003,1,1,East,4,86,Louisville,Austin Peay,64,13
2003,1,1,East,6,77,Oklahoma St,Pennsylvania,63,11
2003,1,1,East,3,76,Syracuse,Manhattan,65,14
2003,1,1,East,7,63,St Josephs,Auburn,65,10
2003,1,1,East,2,76,Wake Forest,East Tennessee St,73,15
2003,2,1,East,1,74,Oklahoma,California,65,8
2003,2,1,East,12,79,Butler,Louisville,71,4
2003,2,1,East,6,56,Oklahoma St,Syracuse,68,3
2003,2,1,East,10,68,Auburn,Wake Forest,62,2
2003,3,1,East,1,65,Oklahoma,Butler,54,12
2003,3,1,East,3,79,Syracuse,Auburn,78,10
2003,4,1,East,1,47,Oklahoma,Syracuse,63,3
2003,1,2,Midwest,1,95,Kentucky,IUPUI,64,16
2003,1,2,Midwest,8,58,Oregon,Utah,60,9
2003,1,2,Midwest,5,81,Wisconsin,Weber St,74,12
2003,1,2,Midwest,4,71,Dayton,Tulsa,84,13
2003,1,2,Midwest,6,72,Missouri,Southern Illinois,71,11
2003,1,2,Midwest,3,72,Marquette,Holy Cross,68,14
2003,1,2,Midwest,7,67,Indiana,Alabama,62,10
2003,1,2,Midwest,2,87,Pittsburgh,Wagner,61,15
2003,2,2,Midwest,1,74,Kentucky,Utah,54,9
2003,2,2,Midwest,5,61,Wisconsin,Tulsa,60,13
2003,2,2,Midwest,6,92,Missouri,Marquette,101,3
2003,2,2,Midwest,7,52,Indiana,Pittsburgh,74,2
2003,3,2,Midwest,1,63,Kentucky,Wisconsin,57,5
2003,3,2,Midwest,3,77,Marquette,Pittsburgh,74,2
2003,4,2,Midwest,1,69,Kentucky,Marquette,83,3
2003,1,3,South,1,82,Texas,UNC Asheville,61,16
2003,1,3,South,8,56,LSU,Purdue,80,9
2003,1,3,South,5,58,Connecticut,BYU,53,12
2003,1,3,South,4,77,Stanford,San Diego,69,13
2003,1,3,South,6,75,Maryland,UNC Wilmington,73,11
2003,1,3,South,3,71,Xavier,Troy,59,14
2003,1,3,South,7,79,Michigan St,Colorado,64,10
2003,1,3,South,2,85,Florida,Sam Houston St,55,15
2003,2,3,South,1,77,Texas,Purdue,67,9
2003,2,3,South,5,85,Connecticut,Stanford,74,4
2003,2,3,South,6,77,Maryland,Xavier,64,3
2003,2,3,South,7,68,Michigan St,Florida,46,2
2003,3,3,South,1,82,Texas,Connecticut,78,5
2003,3,3,South,6,58,Maryland,Michigan St,60,7
2003,4,3,South,1,85,Texas,Michigan St,76,7
2003,1,4,West,1,80,Arizona,Vermont,51,16
2003,1,4,West,8,69,Cincinnati,Gonzaga,74,9
2003,1,4,West,5,70,Notre Dame,Wisconsin Milwaukee,69,12
2003,1,4,West,4,65,Illinois,Western Kentucky,60,13
2003,1,4,West,6,73,Creighton,Central Michigan,79,11
2003,1,4,West,3,67,Duke,Colorado St,57,14
2003,1,4,West,7,71,Memphis,Arizona St,84,10
2003,1,4,West,2,64,Kansas,Utah St,61,15
2003,2,4,West,1,96,Arizona,Gonzaga,95,9
2003,2,4,West,5,68,Notre Dame,Illinois,60,4
2003,2,4,West,11,60,Central Michigan,Duke,86,3
2003,2,4,West,10,76,Arizona St,Kansas,108,2
2003,3,4,West,1,88,Arizona,Notre Dame,71,5
2003,3,4,West,3,65,Duke,Kansas,69,2
2003,4,4,West,1,75,Arizona,Kansas,78,2
2003,5,0,National,3,95,Syracuse,Texas,84,1
2003,5,0,National,3,61,Marquette,Kansas,94,2
2003,6,0,National,3,81,Syracuse,Kansas,78,2
2004,1,1,Atlanta,1,96,Duke,Alabama St,61,16
2004,1,1,Atlanta,8,80,Seton Hall,Arizona,76,9
2004,1,1,Atlanta,5,72,Illinois,Murray St,53,12
2004,1,1,Atlanta,4,80,Cincinnati,East Tennessee St,77,13
2004,1,1,Atlanta,6,63,North Carolina,Air Force,52,11
2004,1,1,Atlanta,3,66,Texas,Princeton,49,14
2004,1,1,Atlanta,7,80,Xavier,Louisville,70,10
2004,1,1,Atlanta,2,85,Mississippi St,Monmouth,52,15
2004,2,1,Atlanta,1,90,Duke,Seton Hall,62,8
2004,2,1,Atlanta,5,92,Illinois,Cincinnati,68,4
2004,2,1,Atlanta,6,75,North Carolina,Texas,78,3
2004,2,1,Atlanta,7,89,Xavier,Mississippi St,74,2
2004,3,1,Atlanta,1,72,Duke,Illinois,62,5
2004,3,1,Atlanta,3,71,Texas,Xavier,79,7
2004,4,1,Atlanta,1,66,Duke,Xavier,63,7
2004,1,2,Eastrutherford,1,82,St Josephs,Liberty,63,16
2004,1,2,Eastrutherford,8,76,Texas Tech,Charlotte,73,9
2004,1,2,Eastrutherford,5,60,Florida,Manhattan,75,12
2004,1,2,Eastrutherford,4,79,Wake Forest,VCU,78,13
2004,1,2,Eastrutherford,6,76,Wisconsin,Richmond,64,11
2004,1,2,Eastrutherford,3,53,Pittsburgh,Central Florida,44,14
2004,1,2,Eastrutherford,7,59,Memphis,South Carolina,43,10
2004,1,2,Eastrutherford,2,75,Oklahoma St,Eastern Washington,56,15
2004,2,2,Eastrutherford,1,70,St Josephs,Texas Tech,65,8
2004,2,2,Eastrutherford,12,80,Manhattan,Wake Forest,84,4
2004,2,2,Eastrutherford,6,55,Wisconsin,Pittsburgh,59,3
2004,2,2,Eastrutherford,7,53,Memphis,Oklahoma St,70,2
2004,3,2,Eastrutherford,1,84,St Josephs,Wake Forest,80,4
2004,3,2,Eastrutherford,3,51,Pittsburgh,Oklahoma St,63,2
2004,4,2,Eastrutherford,1,62,St Josephs,Oklahoma St,64,2
2004,1,3,Phoenix,1,71,Stanford,Texas San Antonio,45,16
2004,1,3,Phoenix,8,65,Alabama,Southern Illinois,64,9
2004,1,3,Phoenix,5,80,Syracuse,BYU,75,12
2004,1,3,Phoenix,4,86,Maryland,UTEP,83,13
2004,1,3,Phoenix,6,71,Vanderbilt,Western Michigan,58,11
2004,1,3,Phoenix,3,61,NC State,Louisiana Lafayette,52,14
2004,1,3,Phoenix,7,76,DePaul,Dayton,69,10
2004,1,3,Phoenix,2,70,Connecticut,Vermont,53,15
2004,2,3,Phoenix,1,67,Stanford,Alabama,70,8
2004,2,3,Phoenix,5,72,Syracuse,Maryland,70,4
2004,2,3,Phoenix,6,75,Vanderbilt,NC State,73,3
2004,2,3,Phoenix,7,55,DePaul,Connecticut,72,2
2004,3,3,Phoenix,8,80,Alabama,Syracuse,71,5
2004,3,3,Phoenix,6,53,Vanderbilt,Connecticut,73,2
2004,4,3,Phoenix,8,71,Alabama,Connecticut,87,2
2004,1,4,Stlouis,1,96,Kentucky,Florida A&M,76,16
2004,1,4,Stlouis,8,100,Washington,UAB,102,9
2004,1,4,Stlouis,5,58,Providence,Pacific,66,12
2004,1,4,Stlouis,4,78,Kansas,Illinois Chicago,53,13
2004,1,4,Stlouis,6,58,Boston College,Utah,51,11
2004,1,4,Stlouis,3,65,Georgia Tech,Northern Iowa,60,14
2004,1,4,Stlouis,7,66,Michigan St,Nevada,72,10
2004,1,4,Stlouis,2,76,Gonzaga,Valparaiso,49,15
2004,2,4,Stlouis,1,75,Kentucky,UAB,76,9
2004,2,4,Stlouis,12,63,Pacific,Kansas,78,4
2004,2,4,Stlouis,6,54,Boston College,Georgia Tech,57,3
2004,2,4,Stlouis,10,91,Nevada,Gonzaga,72,2
2004,3,4,Stlouis,9,74,UAB,Kansas,100,4
2004,3,4,Stlouis,3,72,Georgia Tech,Nevada,67,10
2004,4,4,Stlouis,4,71,Kansas,Georgia Tech,79,3
2004,5,0,National,1,78,Duke,Connecticut,79,2
2004,5,0,National,2,65,Oklahoma St,Georgia Tech,67,3
2004,6,0,National,2,82,Connecticut,Georgia Tech,73,3
2005,1,1,Albuquerque,1,88,Washington,Montana,77,16
2005,1,1,Albuquerque,8,79,Pacific,Pittsburgh,71,9
2005,1,1,Albuquerque,5,80,Georgia Tech,George Washington,68,12
2005,1,1,Albuquerque,4,68,Louisville,Louisiana Lafayette,62,13
2005,1,1,Albuquerque,6,78,Texas Tech,UCLA,66,11
2005,1,1,Albuquerque,3,74,Gonzaga,Winthrop,64,14
2005,1,1,Albuquerque,7,63,West Virginia,Creighton,61,10
2005,1,1,Albuquerque,2,70,Wake Forest,Chattanooga,54,15
2005,2,1,Albuquerque,1,97,Washington,Pacific,79,8
2005,2,1,Albuquerque,5,54,Georgia Tech,Louisville,76,4
2005,2,1,Albuquerque,6,71,Texas Tech,Gonzaga,69,3
2005,2,1,Albuquerque,7,111,West Virginia,Wake Forest,105,2
2005,3,1,Albuquerque,1,79,Washington,Louisville,93,4
2005,3,1,Albuquerque,6,60,Texas Tech,West Virginia,65,7
2005,4,1,Albuquerque,4,93,Louisville,West Virginia,85,7
2005,1,2,Austin,1,57,Duke,Delaware St,46,16
2005,1,2,Austin,8,70,Stanford,Mississippi St,93,9
2005,1,2,Austin,5,89,Michigan St,Old Dominion,81,12
2005,1,2,Austin,4,57,Syracuse,Vermont,60,13
2005,1,2,Austin,6,60,Utah,UTEP,54,11
2005,1,2,Austin,3,84,Oklahoma,Niagara,67,14
2005,1,2,Austin,7,76,Cincinnati,Iowa,64,10
2005,1,2,Austin,2,72,Kentucky,Eastern Kentucky,64,15
2005,2,2,Austin,1,63,Duke,Mississippi St,55,9
2005,2,2,Austin,5,72,Michigan St,Vermont,61,13
2005,2,2,Austin,6,67,Utah,Oklahoma,58,3
2005,2,2,Austin,7,60,Cincinnati,Kentucky,69,2
2005,3,2,Austin,1,68,Duke,Michigan St,78,5
2005,3,2,Austin,6,52,Utah,Kentucky,62,2
2005,4,2,Austin,5,94,Michigan St,Kentucky,88,2
2005,1,3,Chicago,1,67,Illinois,Fairleigh Dickinson,55,16
2005,1,3,Chicago,8,57,Texas,Nevada,61,9
2005,1,3,Chicago,5,73,Alabama,Wisconsin Milwaukee,83,12
2005,1,3,Chicago,4,85,Boston College,Pennsylvania,65,13
2005,1,3,Chicago,6,68,LSU,UAB,82,11
2005,1,3,Chicago,3,66,Arizona,Utah St,53,14
2005,1,3,Chicago,7,65,Southern Illinois,St Marys,56,10
2005,1,3,Chicago,2,63,Oklahoma St,Southeastern Louisiana,50,15
2005,2,3,Chicago,1,71,Illinois,Nevada,59,9
2005,2,3,Chicago,12,83,Wisconsin Milwaukee,Boston College,75,4
2005,2,3,Chicago,11,63,UAB,Arizona,85,3
2005,2,3,Chicago,7,77,Southern Illinois,Oklahoma St,85,2
2005,3,3,Chicago,1,77,Illinois,Wisconsin Milwaukee,63,12
2005,3,3,Chicago,3,79,Arizona,Oklahoma St,78,2
2005,4,3,Chicago,1,90,Illinois,Arizona,89,3
2005,1,4,Syracuse,1,96,North Carolina,Oakland,68,16
2005,1,4,Syracuse,8,53,Minnesota,Iowa St,64,9
2005,1,4,Syracuse,5,55,Villanova,New Mexico,47,12
2005,1,4,Syracuse,4,67,Florida,Ohio,62,13
2005,1,4,Syracuse,6,57,Wisconsin,Northern Iowa,52,11
2005,1,4,Syracuse,3,63,Kansas,Bucknell,64,14
2005,1,4,Syracuse,7,63,Charlotte,NC State,75,10
2005,1,4,Syracuse,2,77,Connecticut,Central Florida,71,15
2005,2,4,Syracuse,1,92,North Carolina,Iowa St,65,9
2005,2,4,Syracuse,5,76,Villanova,Florida,65,4
2005,2,4,Syracuse,6,71,Wisconsin,Bucknell,62,14
2005,2,4,Syracuse,10,65,NC State,Connecticut,62,2
2005,3,4,Syracuse,1,67,North Carolina,Villanova,66,5
2005,3,4,Syracuse,6,65,Wisconsin,NC State,56,10
2005,4,4,Syracuse,1,88,North Carolina,Wisconsin,82,6
2005,5,0,National,4,57,Louisville,Illinois,72,1
2005,5,0,National,5,71,Michigan St,North Carolina,87,1
2005,6,0,National,1,70,Illinois,North Carolina,75,1
2006,1,1,Atlanta,1,70,Duke,Southern,54,16
2006,1,1,Atlanta,8,88,George Washington,UNC Wilmington,85,9
2006,1,1,Atlanta,5,58,Syracuse,Texas A&M,66,12
2006,1,1,Atlanta,4,80,LSU,Iona,64,13
2006,1,1,Atlanta,6,64,West Virginia,Southern Illinois,46,11
2006,1,1,Atlanta,3,63,Iowa,Northwestern St,64,14
2006,1,1,Atlanta,7,52,California,NC State,58,10
2006,1,1,Atlanta,2,60,Texas,Pennsylvania,52,15
2006,2,1,Atlanta,1,74,Duke,George Washington,61,8
2006,2,1,Atlanta,12,57,Texas A&M,LSU,58,4
2006,2,1,Atlanta,6,67,West Virginia,Northwestern St,54,14
2006,2,1,Atlanta,10,54,NC State,Texas,75,2
2006,3,1,Atlanta,1,54,Duke,LSU,62,4
2006,3,1,Atlanta,6,71,West Virginia,Texas,74,2
2006,4,1,Atlanta,4,70,LSU,Texas,60,2
2006,1,2,Minneapolis,1,58,Villanova,Monmouth,45,16
2006,1,2,Minneapolis,8,94,Arizona,Wisconsin,75,9
2006,1,2,Minneapolis,5,79,Nevada,Montana,87,12
2006,1,2,Minneapolis,4,88,Boston College,Pacific,76,13
2006,1,2,Minneapolis,6,74,Oklahoma,Wisconsin Milwaukee,82,11
2006,1,2,Minneapolis,3,76,Florida,South Alabama,50,14
2006,1,2,Minneapolis,7,54,Georgetown,Northern Iowa,49,10
2006,1,2,Minneapolis,2,70,Ohio St,Davidson,62,15
2006,2,2,Minneapolis,1,82,Villanova,Arizona,78,8
2006,2,2,Minneapolis,12,56,Montana,Boston College,69,4
2006,2,2,Minneapolis,11,60,Wisconsin Milwaukee,Florida,82,3
2006,2,2,Minneapolis,7,70,Georgetown,Ohio St,52,2
2006,3,2,Minneapolis,1,60,Villanova,Boston College,59,4
2006,3,2,Minneapolis,3,57,Florida,Georgetown,53,7
2006,4,2,Minneapolis,1,62,Villanova,Florida,75,3
2006,1,3,Oakland,1,94,Memphis,Oral Roberts,78,16
2006,1,3,Oakland,8,55,Arkansas,Bucknell,59,9
2006,1,3,Oakland,5,79,Pittsburgh,Kent St,64,12
2006,1,3,Oakland,4,73,Kansas,Bradley,77,13
2006,1,3,Oakland,6,87,Indiana,San Diego St,83,11
2006,1,3,Oakland,3,79,Gonzaga,Xavier,75,14
2006,1,3,Oakland,7,85,Marquette,Alabama,90,10
2006,1,3,Oakland,2,78,UCLA,Belmont,44,15
2006,2,3,Oakland,1,72,Memphis,Bucknell,56,9
2006,2,3,Oakland,5,66,Pittsburgh,Bradley,72,13
2006,2,3,Oakland,6,80,Indiana,Gonzaga,90,3
2006,2,3,Oakland,10,59,Alabama,UCLA,62,2
2006,3,3,Oakland,1,80,Memphis,Bradley,64,13
2006,3,3,Oakland,3,71,Gonzaga,UCLA,73,2
2006,4,3,Oakland,1,45,Memphis,UCLA,50,2
2006,1,4,Washington,1,72,Connecticut,Albany,59,16
2006,1,4,Washington,8,69,Kentucky,UAB,64,9
2006,1,4,Washington,5,75,Washington,Utah St,61,12
2006,1,4,Washington,4,78,Illinois,Air Force,69,13
2006,1,4,Washington,6,65,Michigan St,George Mason,75,11
2006,1,4,Washington,3,69,North Carolina,Murray St,65,14
2006,1,4,Washington,7,86,Wichita St,Seton Hall,66,10
2006,1,4,Washington,2,63,Tennessee,Winthrop,61,15
2006,2,4,Washington,1,87,Connecticut,Kentucky,83,8
2006,2,4,Washington,5,67,Washington,Illinois,64,4
2006,2,4,Washington,11,65,George Mason,North Carolina,60,3
2006,2,4,Washington,7,80,Wichita St,Tennessee,73,2
2006,3,4,Washington,1,98,Connecticut,Washington,92,5
2006,3,4,Washington,11,63,George Mason,Wichita St,55,7
2006,4,4,Washington,1,84,Connecticut,George Mason,86,11
2006,5,0,National,4,45,LSU,UCLA,59,2
2006,5,0,National,3,73,Florida,George Mason,58,11
2006,6,0,National,2,57,UCLA,Florida,73,3
2007,1,1,East,1,86,North Carolina,Eastern Kentucky,65,16
2007,1,1,East,8,49,Marquette,Michigan St,61,9
2007,1,1,East,5,77,USC,Arkansas,60,12
2007,1,1,East,4,79,Texas,New Mexico St,67,13
2007,1,1,East,6,77,Vanderbilt,George Washington,44,11
2007,1,1,East,3,70,Washington St,Oral Roberts,54,14
2007,1,1,East,7,84,Boston College,Texas Tech,75,10
2007,1,1,East,2,80,Georgetown,Belmont,55,15
2007,2,1,East,1,81,North Carolina,Michigan St,67,9
2007,2,1,East,5,87,USC,Texas,68,4
2007,2,1,East,6,78,Vanderbilt,Washington St,74,3
2007,2,1,East,7,55,Boston College,Georgetown,62,2
